iter	MultiClass
417	0.003200761551
418	0.003195192405
419	0.003188227603
420	0.003178348528
421	0.003146096228
422	0.003128967399
423	0.003115427996
424	0.00310668626
425	0.003094572887
426	0.003091478613
427	0.003078589768
428	0.003071203192
429	0.003067683764
430	0.003055149305
431	0.003051184612
432	0.003048864459
433	0.003043853288
434	0.003037748489
435	0.003028296795
436	0.003018027826
437	0.003014569497
438	0.00300381092
439	0.002994425453
440	0.002986336201
441	0.00296960811
442	0.002954482173
443	0.002950929958
444	0.002944148782
445	0.002935905781
446	0.002927390864
447	0.002924496935
448	0.002910046258
449	0.00290258882
450	0.002893364684
451	0.002891308721
452	0.002886189282
453	0.002878569235
454	0.002830678795
455	0.002822833466
456	0.002814376656
457	0.002805923244
458	0.002799860498
459	0.002796334926
460	0.002791022528
461	0.002783888027
462	0.002769600547
463	0.002748105798
464	0.002745242714
465	0.002737063546
466	0.002732466937
467	0.002723158477
468	0.002718974411
469	0.002671761599
470	0.002665959958
471	0.00266285054
472	0.002659087528
473	0.002655646415
474	0.002652647593
475	0.002648784846
476	0.002633451406
477	0.002627726878
478	0.002620399941
479	0.002614253919
480	0.00260626468
481	0.002603856134
482	0.002597423839
483	0.002592299938
484	0.002586869564
485	0.002582488907
486	0.002578775342
487	0.002576706268
488	0.002574527166
489	0.002570576999
490	0.002564993363
491	0.002561198121
492	0.002547124797
493	0.002543842319
494	0.00253663918
495	0.0025322125
496	0.002526695271
497	0.002523327914
498	0.002510686533
499	0.002507579337
500	0.002503716674
501	0.0025001023
502	0.002495142963
503	0.002492176608
504	0.002484818315
505	0.002478232916
506	0.002472762975
507	0.002468841036
508	0.002466370148
509	0.002459887797
510	0.002454196036
511	0.002447277089
512	0.002443197758
513	0.002433604227
514	0.00242509929
515	0.002413515042
516	0.002411227522
517	0.002410125847
518	0.002403985955
519	0.00240073212
520	0.002396475299
521	0.002392248051
522	0.002389965381
523	0.00238307692
524	0.002367869726
525	0.002365903766
526	0.002362272039
527	0.0023541019
528	0.002349957206
529	0.002346463613
530	0.002343440655
531	0.002341100321
532	0.002338276238
533	0.002332146898
534	0.002299826128
535	0.002294878011
536	0.002292697887
537	0.002289512976
538	0.0022836255
539	0.002281743885
540	0.00227975894
541	0.0022722316
542	0.002266875388
543	0.002263764853
544	0.002259525269
545	0.002253638732
546	0.002245490871
547	0.002242513271
548	0.002238740639
549	0.002235073497
550	0.002230939602
551	0.002227267844
552	0.002223452323
553	0.00221994262
554	0.00221792104
555	0.002213588937
556	0.002209075092
557	0.002205905671
558	0.002200144736
559	0.002194410648
560	0.002191481618
561	0.002189303509
562	0.002180943709
563	0.002175110963
564	0.002169926654
565	0.002142386993
566	0.002138500343
567	0.002114973109
568	0.002112438265
569	0.002087687512
570	0.002085605925
571	0.002083969196
572	0.002080495854
573	0.002076370971
574	0.00207421716
575	0.00206455425
576	0.002040579036
577	0.002039234632
578	0.002036378556
579	0.002035492886
580	0.002031686808
581	0.002029532817
582	0.002026535377
583	0.002021618957
584	0.002018220035
585	0.002015066767
586	0.00200977361
587	0.002007631324
588	0.00200419123
589	0.002002016125
590	0.001999115799
591	0.001995182389
592	0.001975940786
593	0.001973790155
594	0.001971213247
595	0.001969204138
596	0.001963089644
597	0.001951453971
598	0.001947162945
599	0.001943797268
600	0.001940954842
601	0.001936347505
602	0.001931877091
603	0.001927862759
604	0.001925495269
605	0.001923446128
606	0.001922411196
607	0.001916168959
608	0.001913396328
609	0.001911656214
610	0.001909035737
611	0.001905470008
612	0.001901579096
613	0.001900568889
614	0.00189712533
615	0.001892149992
616	0.001887365846
617	0.001884838919
618	0.001879666891
619	0.001876215938
620	0.001872366859
621	0.001868469387
622	0.001864647486
623	0.001862393585
624	0.001859728465
625	0.001857523596
626	0.001855146569
627	0.001852624471
628	0.001848522846
629	0.001843784582
630	0.001840301893
631	0.001835981402
632	0.001835087695
633	0.00183326252
634	0.001831528808
635	0.001826520236
636	0.00182274734
637	0.001814626267
638	0.001811184064
639	0.001806563421
640	0.001804005427
641	0.001800930208
642	0.00179533008
643	0.001794295086
644	0.001789160814
645	0.001787048191
646	0.001785039663
647	0.00178325684
648	0.00177967713
649	0.00177698903
650	0.001774343554
651	0.001770639244
652	0.001767842326
653	0.001766658764
654	0.001760825531
655	0.001757835111
656	0.001754662318
657	0.001752687274
658	0.001750406527
659	0.001748409097
660	0.001745113412
661	0.001740533936
662	0.001737240942
663	0.001734512895
664	0.001732160678
665	0.001728914875
666	0.001724967658
667	0.001721096954
668	0.001719333216
669	0.001716812196
670	0.001715059422
671	0.001711463045
672	0.001708300681
673	0.001692137941
674	0.001688987237
675	0.001687310161
676	0.001684753533
677	0.001683039682
678	0.001681328234
679	0.001678226965
680	0.001676497188
681	0.001673630465
682	0.001670589151
683	0.001668182941
684	0.001666730291
685	0.001665015274
686	0.001663900729
687	0.001662131254
688	0.001658702561
689	0.001655700456
690	0.001652357711
691	0.001644504436
692	0.001642438123
693	0.001640219015
694	0.0016347655
695	0.001630134392
696	0.001627966474
697	0.001625019889
698	0.001624000263
699	0.001621458844
700	0.001617919818
701	0.001614498858
702	0.001612625762
703	0.001609838754
704	0.001605068885
705	0.001588073262
706	0.001584830933
707	0.001582845628
708	0.001579996546
709	0.001563130423
710	0.001561508835
711	0.001560094582
712	0.001558071639
713	0.001557607696
714	0.001556152093
715	0.001554357086
716	0.001536807682
717	0.001535690311
718	0.00153353641
719	0.001531961212
720	0.001526248898
721	0.001523929294
722	0.001522463907
723	0.001518774657
724	0.001513570098
725	0.001511413222
726	0.001510104847
727	0.001507262917
728	0.001504951455
729	0.001502927327
730	0.001499952233
731	0.001497641724
732	0.001495806113
733	0.001495072538
734	0.001493670677
735	0.001490610821
736	0.00148891418
737	0.001485141299
738	0.001483919801
739	0.001470945405
740	0.00146904373
741	0.001468188729
742	0.001466781841
743	0.00146432772
744	0.001454839767
745	0.00145121732
746	0.001449857203
747	0.001447482025
748	0.001445350018
749	0.001444234611
750	0.001441321483
751	0.0014403943
752	0.001438066847
753	0.001435431877
754	0.001432369551
755	0.001431359187
756	0.001429304857
757	0.001427104942
758	0.001425478746
759	0.001423663805
760	0.00142221071
761	0.00142050481
762	0.00141952767
763	0.001418430483
764	0.001417654644
765	0.001416129154
766	0.001414693554
767	0.00141296308
768	0.001408128338
769	0.001403649634
770	0.001402238976
771	0.001400811624
772	0.001398790787
773	0.001397087706
774	0.001395902535
775	0.001394084479
776	0.001392490507
777	0.00138932399
778	0.001386910856
779	0.001374554841
780	0.001371597701
781	0.001368740311
782	0.001367108595
783	0.001364716366
784	0.001363374401
785	0.00136135013
786	0.001359787956
787	0.001357857165
788	0.00135493027
789	0.001352649186
790	0.001351437907
791	0.00135082819
792	0.001344388241
793	0.001342967111
794	0.00133960171
795	0.001339064057
796	0.001338410262
797	0.00133754236
798	0.001336985777
799	0.00133606455
800	0.001334631242
801	0.001333479153
802	0.00131990321
803	0.001318725757
804	0.001317341546
805	0.001316307283
806	0.001314323662
807	0.001313947534
808	0.001312966662
809	0.001309151819
810	0.001307877092
811	0.001306755736
812	0.00130503242
813	0.00130326247
814	0.001301737846
815	0.001299481885
816	0.001298165508
817	0.001296728327
818	0.001294446638
819	0.001293563079
820	0.001291597186
821	0.00128993706
822	0.001289377657
823	0.001288154401
824	0.001287351992
825	0.001285104306
826	0.001283424855
827	0.001281647024
828	0.001279800548
829	0.001278742619
830	0.001276954179
831	0.001273552097
832	0.001273042582
833	0.001272479545
834	0.001271768812
835	0.001270112041
836	0.001268228651
837	0.001266583797
838	0.00126557759
839	0.001263164815
840	0.001261071826
841	0.001259950134
842	0.001258678188
843	0.001257810271
844	0.001256076953
845	0.001254643802
846	0.001252630273
847	0.001250677975
848	0.001250004602
849	0.001249085459
850	0.001247784651
851	0.001246892933
852	0.001245149364
853	0.001244471943
854	0.001238513621
855	0.001237793486
856	0.001236397637
857	0.001233855237
858	0.001232418068
859	0.001229852001
860	0.001227875718
861	0.0012261227
862	0.001224656727
863	0.001223235839
864	0.001221170996
865	0.001219442437
866	0.001218801576
867	0.001217910427
868	0.001216623808
869	0.001215407884
870	0.001214374081
871	0.001211927934
872	0.001210470362
873	0.001208968537
874	0.001207569403
875	0.001206343851
876	0.001205663336
877	0.001204779629
878	0.001203461231
879	0.001202605892
880	0.001200803646
881	0.001199835859
882	0.001198988048
883	0.001198142632
884	0.001197704323
885	0.001195377338
886	0.001194058107
887	0.00119316905
888	0.001192119685
889	0.001191055013
890	0.001190153283
891	0.001188146362
892	0.001187012785
893	0.001181050525
894	0.001179717876
895	0.001176983945
896	0.001175371205
897	0.00117425828
898	0.001173039098
899	0.001171422356
900	0.00117013755
901	0.001168855649
902	0.00116801419
903	0.001166428066
904	0.001165229257
905	0.001163920092
906	0.001162565068
907	0.001160607482
908	0.00116024903
909	0.001158326657
910	0.001156426301
911	0.001155655064
912	0.001154434717
913	0.001152537628
914	0.001151908349
915	0.001147726812
916	0.001147113563
917	0.001145688938
918	0.001144451821
919	0.00114265416
920	0.001139641285
921	0.001139188785
922	0.001136901993
923	0.001135942643
924	0.001134524668
925	0.001133923251
926	0.001129309252
927	0.00112341599
928	0.001122782044
929	0.001121983577
930	0.001121685401
931	0.001120215627
932	0.001116374976
933	0.00111579219
934	0.001115482389
935	0.001114514279
936	0.001112457962
937	0.001111287205
938	0.001109119693
939	0.001108629104
940	0.001107949836
941	0.001107128548
942	0.001106150071
943	0.001104795431
944	0.001102035512
945	0.001101694628
946	0.001100986757
947	0.001098273488
948	0.00109757789
949	0.001096559341
950	0.001095914044
951	0.001088730896
952	0.001088202525
953	0.001087643164
954	0.001086578529
955	0.001083706118
956	0.001082665414
957	0.001080864537
958	0.001073736892
959	0.001072836767
960	0.001070969177
961	0.00106999171
962	0.00106785087
963	0.001066444473
964	0.001059465914
965	0.001058921594
966	0.001057867664
967	0.001057365036
968	0.001056553091
969	0.001055643722
970	0.001054718012
971	0.001050966148
972	0.001050020225
973	0.001048134706
974	0.001047320851
975	0.001046666131
976	0.001045195644
977	0.001044168038
978	0.001043572753
979	0.001042484268
980	0.001041624291
981	0.001040877567
982	0.001040455975
983	0.001030816893
984	0.001030120407
985	0.001027428617
986	0.00102590455
987	0.001024908894
988	0.001024114009
989	0.001022517343
990	0.001020092533
991	0.001017279293
992	0.001014952177
993	0.001014004968
994	0.001012618307
995	0.001011576519
996	0.001010233098
997	0.001009143313
998	0.001006919944
999	0.001006131773
